file,path,prediction,energy
726.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/726.jpg,usable,-1.3132616
844.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/844.jpg,unusable,-1.2076011
868.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/868.jpg,usable,-1.3132555
254.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/254.jpg,usable,-1.3132616
221.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/221.jpg,usable,-1.3132616
624.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/624.jpg,unusable,-1.307693
851.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/851.jpg,usable,-1.3132616
671.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/671.jpg,usable,-1.3132615
993.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/993.jpg,usable,-1.3126643
94.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/94.jpg,usable,-1.3123487
216.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/216.jpg,usable,-1.3132248
971.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/971.jpg,usable,-1.3132606
113.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/113.jpg,usable,-1.3129693
964.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/964.jpg,usable,-1.3036726
767.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/767.jpg,usable,-1.31326
888.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/888.jpg,unusable,-1.3123132
363.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/363.jpg,usable,-1.3115034
121.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/121.jpg,usable,-1.3094443
490.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/490.jpg,usable,-1.313236
449.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/449.jpg,usable,-1.3132613
467.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/467.jpg,usable,-1.3132616
618.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/618.jpg,usable,-1.1980913
0.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/0.jpg,usable,-1.3131634
453.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/453.jpg,usable,-1.3132546
680.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/680.jpg,usable,-1.1982882
585.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/585.jpg,unusable,-1.250457
342.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/342.jpg,unusable,-1.3084394
400.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/400.jpg,usable,-1.3132616
116.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/116.jpg,usable,-1.3132536
398.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/398.jpg,unusable,-1.3129565
272.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/272.jpg,usable,-1.2896471
612.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/612.jpg,usable,-1.1933234
36.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/36.jpg,usable,-1.3132616
821.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/821.jpg,usable,-1.3132031
312.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/312.jpg,usable,-1.3132612
92.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/92.jpg,unusable,-1.3108128
274.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/274.jpg,unusable,-1.3096302
445.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/445.jpg,unusable,-1.3127301
70.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/70.jpg,usable,-1.3132564
230.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/230.jpg,usable,-1.3130647
247.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/247.jpg,usable,-1.2215447
22.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/22.jpg,unusable,-1.3061388
681.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/681.jpg,unusable,-1.197696
435.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/435.jpg,usable,-1.1970967
850.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/850.jpg,usable,-1.3132553
614.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/614.jpg,usable,-1.3123444
687.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/687.jpg,usable,-1.3012965
377.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/377.jpg,usable,-1.306029
589.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/589.jpg,usable,-1.296117
760.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/760.jpg,usable,-1.3132585
716.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/716.jpg,usable,-1.3132616
182.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/182.jpg,usable,-1.3128843
160.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/160.jpg,usable,-1.2999587
243.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/243.jpg,unusable,-1.2965348
347.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/347.jpg,usable,-1.3130817
822.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/822.jpg,unusable,-1.2120197
488.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/488.jpg,usable,-1.3132616
428.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/428.jpg,usable,-1.310386
502.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/502.jpg,usable,-1.313181
745.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/745.jpg,usable,-1.3132609
334.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/334.jpg,unusable,-1.1969473
139.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/139.jpg,usable,-1.3122978
906.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/906.jpg,unusable,-1.2355331
929.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/929.jpg,usable,-1.313223
281.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/281.jpg,usable,-1.3132327
198.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/198.jpg,usable,-1.313198
707.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/707.jpg,unusable,-1.2552441
352.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/352.jpg,usable,-1.313261
67.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/67.jpg,usable,-1.3131695
15.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/15.jpg,usable,-1.3132616
770.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/770.jpg,usable,-1.3069135
773.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/773.jpg,usable,-1.3132614
571.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/571.jpg,usable,-1.2270739
477.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/477.jpg,unusable,-1.2819926
875.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/875.jpg,usable,-1.1991732
581.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/581.jpg,usable,-1.3130392
520.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/520.jpg,unusable,-1.2723265
87.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/87.jpg,usable,-1.2512579
527.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/527.jpg,usable,-1.2058718
438.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/438.jpg,unusable,-1.2815086
104.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/104.jpg,usable,-1.2007376
511.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/511.jpg,unusable,-1.3002814
152.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/152.jpg,usable,-1.3132601
712.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/712.jpg,usable,-1.3131871
114.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/114.jpg,usable,-1.3123436
465.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/465.jpg,usable,-1.3131683
246.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/246.jpg,unusable,-1.3128083
952.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/952.jpg,unusable,-1.3123507
557.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/557.jpg,usable,-1.3132141
442.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/442.jpg,usable,-1.3132591
30.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/30.jpg,usable,-1.3102355
471.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/471.jpg,usable,-1.313251
785.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/785.jpg,usable,-1.312984
728.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/728.jpg,usable,-1.313261
834.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/834.jpg,usable,-1.3129766
541.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/541.jpg,usable,-1.3132561
819.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/819.jpg,usable,-1.3132604
701.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/701.jpg,usable,-1.3130953
169.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/169.jpg,usable,-1.3132452
643.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/643.jpg,unusable,-1.249093
237.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/237.jpg,usable,-1.313261
396.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/396.jpg,usable,-1.256018
273.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/273.jpg,usable,-1.3132305
54.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/54.jpg,usable,-1.2684282
309.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/309.jpg,usable,-1.3132253
461.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/461.jpg,unusable,-1.3102086
134.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/134.jpg,usable,-1.2885858
813.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/813.jpg,usable,-1.3029228
115.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/115.jpg,unusable,-1.2746754
827.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/827.jpg,usable,-1.3130503
351.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/351.jpg,usable,-1.3132616
901.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/901.jpg,usable,-1.3089758
586.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/586.jpg,usable,-1.2482789
932.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/932.jpg,usable,-1.3033946
654.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/654.jpg,unusable,-1.200825
207.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/207.jpg,usable,-1.3132495
649.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/649.jpg,usable,-1.313254
561.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/561.jpg,usable,-1.3121681
786.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/786.jpg,usable,-1.3132612
750.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/750.jpg,usable,-1.3129134
73.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/73.jpg,usable,-1.3126836
7.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/7.jpg,unusable,-1.2546343
501.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/501.jpg,usable,-1.3116955
818.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/818.jpg,usable,-1.306449
135.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/135.jpg,usable,-1.3132586
777.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/777.jpg,usable,-1.20746
861.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/861.jpg,usable,-1.3132266
424.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/424.jpg,usable,-1.3131945
403.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/403.jpg,usable,-1.2618446
658.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/658.jpg,unusable,-1.3132318
296.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/296.jpg,usable,-1.3132582
961.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/961.jpg,usable,-1.3125716
791.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/791.jpg,usable,-1.3132565
6.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/6.jpg,usable,-1.3125143
812.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/812.jpg,usable,-1.3129938
749.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/749.jpg,usable,-1.3132542
62.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/62.jpg,usable,-1.2110479
59.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/59.jpg,usable,-1.2958499
75.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/75.jpg,usable,-1.3121921
678.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/678.jpg,unusable,-1.2733312
259.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/259.jpg,unusable,-1.310122
132.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/132.jpg,usable,-1.2090524
807.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/807.jpg,usable,-1.2743552
433.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/433.jpg,usable,-1.3131415
576.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/576.jpg,usable,-1.3132615
208.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/208.jpg,usable,-1.1931647
11.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/11.jpg,usable,-1.3129741
277.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/277.jpg,usable,-1.3132527
594.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/594.jpg,usable,-1.3100988
823.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/823.jpg,usable,-1.3132616
986.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/986.jpg,usable,-1.3131996
597.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/597.jpg,usable,-1.3132397
119.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/119.jpg,unusable,-1.227133
663.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/663.jpg,usable,-1.3132616
262.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/262.jpg,usable,-1.3049093
56.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/56.jpg,usable,-1.3131382
191.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/191.jpg,usable,-1.3082771
517.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/517.jpg,usable,-1.3125286
141.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/141.jpg,usable,-1.313251
937.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/937.jpg,usable,-1.313255
545.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/545.jpg,usable,-1.3132542
117.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/117.jpg,usable,-1.3132616
44.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/44.jpg,usable,-1.311535
552.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/552.jpg,usable,-1.3047186
176.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/176.jpg,usable,-1.313211
448.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/448.jpg,usable,-1.3132608
708.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/708.jpg,usable,-1.3126664
276.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/276.jpg,usable,-1.3002946
493.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/493.jpg,usable,-1.3130419
784.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/784.jpg,usable,-1.3115301
446.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/446.jpg,usable,-1.2257249
669.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/669.jpg,usable,-1.3123014
599.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/599.jpg,usable,-1.3132312
984.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/984.jpg,usable,-1.3132597
393.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/393.jpg,usable,-1.3132575
651.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/651.jpg,usable,-1.2707549
900.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/900.jpg,usable,-1.3019445
17.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/17.jpg,usable,-1.2801547
310.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/310.jpg,usable,-1.2844739
637.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/637.jpg,usable,-1.3131173
255.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/255.jpg,usable,-1.3132565
806.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/806.jpg,usable,-1.3130417
873.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/873.jpg,usable,-1.2962542
346.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/346.jpg,usable,-1.311499
13.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/13.jpg,usable,-1.3131759
226.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/226.jpg,usable,-1.3003097
404.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/404.jpg,usable,-1.3132615
604.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/604.jpg,usable,-1.3132616
330.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/330.jpg,usable,-1.3015465
752.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/752.jpg,usable,-1.3130884
753.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/753.jpg,usable,-1.3132616
343.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/343.jpg,usable,-1.3132553
737.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/737.jpg,usable,-1.3132616
684.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/684.jpg,usable,-1.3131952
365.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/365.jpg,unusable,-1.2231643
202.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/202.jpg,usable,-1.3132612
638.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/638.jpg,usable,-1.2983025
133.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/133.jpg,usable,-1.3132534
130.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Castilleja hispida/130.jpg,usable,-1.3132615
