file,path,prediction,energy
205.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/205.jpg,unusable,-1.2178246
206.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/206.jpg,unusable,-1.3119543
207.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/207.jpg,unusable,-1.3024938
208.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/208.jpg,unusable,-1.3012064
209.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/209.jpg,usable,-1.3112859
21.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/21.jpg,usable,-1.2596895
210.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/210.jpg,unusable,-1.1945088
211.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/211.jpg,usable,-1.3132572
212.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/212.jpg,unusable,-1.1937568
213.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/213.jpg,usable,-1.1934974
214.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/214.jpg,unusable,-1.3123525
215.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/215.jpg,usable,-1.3132612
216.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/216.jpg,unusable,-1.3067762
217.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/217.jpg,unusable,-1.1993706
218.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/218.jpg,usable,-1.2102492
219.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/219.jpg,unusable,-1.3130862
22.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/22.jpg,unusable,-1.2006737
220.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/220.jpg,usable,-1.312403
221.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/221.jpg,unusable,-1.2012994
222.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/222.jpg,unusable,-1.3132371
223.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/223.jpg,usable,-1.2963946
224.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/224.jpg,unusable,-1.3027389
225.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/225.jpg,unusable,-1.2011406
226.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/226.jpg,unusable,-1.2813064
227.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/227.jpg,usable,-1.2281241
228.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/228.jpg,unusable,-1.3132604
229.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/229.jpg,usable,-1.1951613
23.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/23.jpg,usable,-1.2484676
230.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/230.jpg,unusable,-1.3131554
231.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/231.jpg,unusable,-1.3131328
232.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/232.jpg,unusable,-1.3132443
233.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/233.jpg,unusable,-1.3132583
234.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/234.jpg,unusable,-1.2233223
235.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/235.jpg,unusable,-1.3132533
236.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/236.jpg,unusable,-1.3132597
237.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/237.jpg,unusable,-1.3072078
238.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/238.jpg,unusable,-1.3132515
239.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/239.jpg,unusable,-1.2757711
24.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/24.jpg,unusable,-1.2909371
240.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/240.jpg,unusable,-1.3126512
241.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/241.jpg,unusable,-1.3132589
242.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/242.jpg,unusable,-1.3123293
243.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/243.jpg,unusable,-1.3132452
244.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/244.jpg,unusable,-1.3132397
245.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/245.jpg,unusable,-1.3008435
246.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/246.jpg,unusable,-1.3128123
247.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/247.jpg,unusable,-1.2940137
248.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/248.jpg,unusable,-1.3102167
249.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/249.jpg,unusable,-1.3132591
25.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/25.jpg,unusable,-1.3131797
250.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/250.jpg,usable,-1.3131075
251.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/251.jpg,unusable,-1.2292262
252.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/252.jpg,unusable,-1.3131607
253.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/253.jpg,usable,-1.2995107
254.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/254.jpg,usable,-1.2724738
255.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/255.jpg,unusable,-1.3020397
256.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/256.jpg,usable,-1.2947615
257.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/257.jpg,unusable,-1.248927
258.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/258.jpg,unusable,-1.2405202
259.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/259.jpg,unusable,-1.1957912
26.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/26.jpg,usable,-1.2910678
260.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/260.jpg,unusable,-1.3132575
261.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/261.jpg,unusable,-1.3131846
262.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/262.jpg,usable,-1.2540715
263.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/263.jpg,unusable,-1.3127224
264.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/264.jpg,unusable,-1.313194
265.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/265.jpg,unusable,-1.3117507
266.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/266.jpg,usable,-1.2915099
267.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/267.jpg,unusable,-1.3132613
268.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/268.jpg,unusable,-1.2596236
269.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/269.jpg,unusable,-1.2756277
27.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/27.jpg,usable,-1.3119904
270.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/270.jpg,unusable,-1.2894212
271.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/271.jpg,unusable,-1.311579
272.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/272.jpg,unusable,-1.3129202
273.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/273.jpg,unusable,-1.3120914
274.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/274.jpg,usable,-1.3132212
275.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/275.jpg,unusable,-1.312908
276.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/276.jpg,unusable,-1.3028412
277.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/277.jpg,unusable,-1.3132517
278.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/278.jpg,usable,-1.3036771
279.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/279.jpg,unusable,-1.2588735
28.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/28.jpg,usable,-1.3132612
280.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/280.jpg,unusable,-1.2024097
281.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/281.jpg,unusable,-1.1936414
282.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/282.jpg,unusable,-1.3018943
283.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/283.jpg,unusable,-1.3127104
284.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/284.jpg,usable,-1.3130962
285.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/285.jpg,unusable,-1.290722
286.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/286.jpg,unusable,-1.269913
287.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/287.jpg,usable,-1.312802
288.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/288.jpg,usable,-1.2347078
289.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/289.jpg,unusable,-1.3126512
29.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/29.jpg,usable,-1.3132608
290.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/290.jpg,unusable,-1.3094466
291.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/291.jpg,usable,-1.3131814
292.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/292.jpg,usable,-1.3132557
293.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/293.jpg,unusable,-1.301385
294.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/294.jpg,usable,-1.197974
295.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/295.jpg,usable,-1.3084785
296.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/296.jpg,unusable,-1.3132551
297.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/297.jpg,unusable,-1.2829335
298.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/298.jpg,unusable,-1.3132386
299.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/299.jpg,unusable,-1.3077711
3.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/3.jpg,usable,-1.1933074
30.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/30.jpg,usable,-1.313253
300.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/300.jpg,usable,-1.3131056
301.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/301.jpg,usable,-1.2023257
302.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/302.jpg,usable,-1.1989577
303.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/303.jpg,unusable,-1.3131076
304.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/304.jpg,unusable,-1.313243
305.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/305.jpg,usable,-1.3035727
306.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/306.jpg,usable,-1.2883008
307.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/307.jpg,unusable,-1.3132555
308.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/308.jpg,usable,-1.3086501
309.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/309.jpg,usable,-1.3132608
31.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/31.jpg,usable,-1.313233
310.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/310.jpg,unusable,-1.3097818
311.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/311.jpg,usable,-1.3128108
312.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/312.jpg,usable,-1.2398887
313.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/313.jpg,usable,-1.3130115
314.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/314.jpg,unusable,-1.3131797
315.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/315.jpg,usable,-1.3123999
316.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/316.jpg,unusable,-1.3104172
317.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/317.jpg,unusable,-1.3119802
318.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/318.jpg,usable,-1.2742658
319.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/319.jpg,usable,-1.3129549
32.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/32.jpg,usable,-1.3132266
320.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/320.jpg,usable,-1.3117975
321.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/321.jpg,usable,-1.308567
322.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/322.jpg,unusable,-1.3129506
323.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/323.jpg,unusable,-1.2594209
324.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/324.jpg,unusable,-1.2110641
325.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/325.jpg,unusable,-1.3123696
326.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/326.jpg,unusable,-1.2745984
327.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/327.jpg,unusable,-1.3132608
328.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/328.jpg,usable,-1.2662873
329.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/329.jpg,unusable,-1.2581968
33.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/33.jpg,usable,-1.3132566
330.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/330.jpg,usable,-1.3132603
331.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/331.jpg,usable,-1.3132172
332.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/332.jpg,usable,-1.31319
333.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/333.jpg,usable,-1.3107581
334.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/334.jpg,usable,-1.313062
335.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/335.jpg,usable,-1.3132616
336.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/336.jpg,usable,-1.3132193
337.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/337.jpg,usable,-1.3124921
338.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/338.jpg,unusable,-1.2713434
339.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/339.jpg,usable,-1.3108572
34.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/34.jpg,unusable,-1.3131752
340.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/340.jpg,unusable,-1.2750995
341.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/341.jpg,unusable,-1.2824862
342.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/342.jpg,unusable,-1.3132614
343.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/343.jpg,usable,-1.3132596
344.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/344.jpg,usable,-1.2964501
345.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/345.jpg,usable,-1.1931529
346.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/346.jpg,unusable,-1.3132615
347.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/347.jpg,unusable,-1.3132048
348.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/348.jpg,unusable,-1.1938629
349.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/349.jpg,usable,-1.3131926
35.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/35.jpg,unusable,-1.3132026
350.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/350.jpg,unusable,-1.2877854
351.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/351.jpg,unusable,-1.3116531
352.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/352.jpg,usable,-1.201482
353.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/353.jpg,usable,-1.3129216
354.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/354.jpg,usable,-1.3128711
355.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/355.jpg,usable,-1.3119969
356.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/356.jpg,usable,-1.3121982
357.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/357.jpg,usable,-1.3120985
358.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/358.jpg,usable,-1.2337782
359.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/359.jpg,unusable,-1.3063881
36.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/36.jpg,unusable,-1.3084605
360.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/360.jpg,unusable,-1.2032334
361.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/361.jpg,usable,-1.3130993
362.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/362.jpg,usable,-1.3131639
363.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/363.jpg,usable,-1.1936235
364.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/364.jpg,unusable,-1.3129537
365.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/365.jpg,usable,-1.3132302
366.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/366.jpg,usable,-1.3109787
367.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/367.jpg,usable,-1.2742145
368.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/368.jpg,usable,-1.309195
369.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/369.jpg,usable,-1.3132615
37.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/37.jpg,usable,-1.2000415
370.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/370.jpg,usable,-1.3132612
371.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/371.jpg,usable,-1.307047
372.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/372.jpg,unusable,-1.3129325
373.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/373.jpg,unusable,-1.3090141
374.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/374.jpg,unusable,-1.2653029
375.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/375.jpg,usable,-1.3132439
376.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/376.jpg,usable,-1.3132613
377.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/377.jpg,usable,-1.3131951
378.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/378.jpg,usable,-1.3123648
379.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/379.jpg,usable,-1.2036922
38.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/38.jpg,unusable,-1.2025368
380.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/380.jpg,usable,-1.1937366
381.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/381.jpg,usable,-1.2809691
382.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/382.jpg,usable,-1.2820598
383.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/383.jpg,usable,-1.313252
384.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/384.jpg,unusable,-1.2206779
385.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/385.jpg,unusable,-1.2484848
386.jpg,/home/ctristan/Documents/devlearning/PythonProjects/FieldGuidePrototype/training_data/Cornus sericea/386.jpg,usable,-1.3127533
